SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
11802,2011,128990,49214,38.15334522055973,0.9034267558288412,39240,79.73340919,30.4209628653384
11901,2011,159072,58414,36.72173606920136,0.8917857909213356,17718,30.331769781216835,11.138352444176222
11902,2011,125426,61101,48.714780029658925,0.8797778598754813,31080,50.866597928020816,24.779551289206385
11903,2011,116603,47562,40.78968808692744,0.8449772701545322,23253,48.889870064337074,19.942025505347203
11904,2011,122500,53559,43.72163265306123,0.8961741096214113,26979,50.37248642,22.02367346938776
12001,2011,74156,25631,34.563622633367494,0.913680731,12624,49.252857867426165,17.02357192944603
12002,2011,52197,14755,28.26790811732475,0.8601738574050506,7938,53.79871230091494,15.207770561526525
12003,2011,137207,64342,46.89410890114936,0.8989850506676047,43161,67.08060054085978,31.456849869175773
12101,2011,100198,38013,37.93788299167648,0.907094426,25440,66.92447321,25.389728337890972
12102,2011,76536,25661,33.52801296122087,0.8982509373181613,13911,54.21066988815713,18.17576042646597
12103,2011,109578,38214,34.87378853419482,0.8978293822251399,17565,45.96482964358612,16.029677490007117
12104,2011,88355,29656,33.56459736291099,0.8748264425697008,23802,80.26031831669815,26.939052685190426
12201,2011,39747,13052,32.83769844264976,0.8024289719642845,11421,87.50383083052405,28.73424409389388
12202,2011,57155,12884,22.54220978042166,0.7890627914201287,4368,33.90251474697299,7.642375995101042
12203,2011,140741,39044,27.74173837048195,0.8607693511750842,18441,47.23132875729946,13.102791652752218
12301,2011,52233,7886,15.097735148277907,0.8253938687159381,2061,26.134922647730157,3.945781402561599
12302,2011,147164,41371,28.112174173031445,0.874837854,13305,32.16020884194242,9.040933924057514
12303,2011,36402,4512,12.394923355859568,0.7833053936547457,612,13.563829787234042,1.6812263062469095
12401,2011,75697,12445,16.44054586047003,0.7738605912620593,2028,16.29570108,2.6791022101272177
12402,2011,9,4,44.44444444444444,0.0,0,0.0,0.0
12403,2011,124673,23148,18.566971196650435,0.8683217575702904,6576,28.40850181441161,5.274598349281721
12404,2011,35750,4854,13.577622377622378,0.8548626061464478,996,20.519159456118665,2.786013986013986
12405,2011,52065,13401,25.73898012100259,0.9029262902232998,3723,27.781508842623687,7.150677038317488
12501,2011,74421,42234,56.75011085580682,0.8830483915072607,29472,69.78263957948573,39.60172531946628
12502,2011,59597,23774,39.89126969478329,0.8922181414313464,8700,36.594599141919744,14.598050237428058
12503,2011,135913,56787,41.78187517014561,0.892132161,23301,41.03227851444873,17.144055388373445
12504,2011,124775,58843,47.15928671608896,0.8606912712762188,50025,85.01436024675833,40.09216589861751
12601,2011,43006,16299,37.89936288,0.9022099331612448,7740,47.48757592490337,17.99748872250384
12602,2011,119840,48438,40.41889185580774,0.8998924928324591,30396,62.75238449151493,25.363818424566087
12701,2011,80341,30141,37.516336615177806,0.9010255451105582,5820,19.309246541256098,7.244121930272214
12702,2011,175637,92130,52.454778890552674,0.8563179709783186,28371,30.794529469228262,16.15320234346977
12703,2011,104189,42357,40.654003781589225,0.916047428785058,18420,43.487499114668175,17.679409534595784
12801,2011,104368,18697,17.91449486432623,0.8887906097037184,6486,34.690057228432366,6.214548520619347
12802,2011,105900,17543,16.56562795089707,0.8813898078349509,4488,25.582853559824432,4.237960339943343
19797,2011,112,48,42.85714285714285,0.8671875,9,18.75,8.035714285714286
19999,2011,12918,3097,23.974299427155906,0.8822276268272993,3141,101.42072973845656,24.314909428704134
20101,2011,95583,8199,8.577885188788802,0.8547722398864054,4266,52.030735455543365,4.463136750258937
20102,2011,26765,3249,12.138987483654024,0.7950076927806278,486,14.958448753462603,1.8158042219316275
20103,2011,23889,2172,9.092050734647746,0.6995415449942174,318,14.64088397790055,1.3311565992716312
20201,2011,86079,5799,6.736834768061898,0.8589732232585189,3660,63.11433005690637,4.251908130903008
20202,2011,43429,4789,11.027193810587397,0.7626784967516872,690,14.408018375443726,1.588800110525225
20203,2011,11187,786,7.026012336,0.7953337347603415,162,20.610687022900763,1.4481094127111829
20301,2011,16616,1710,10.291285507944153,0.7396032967408774,384,22.45614035087719,2.311025517573423
20302,2011,173452,28584,16.479487120356065,0.8860199381709495,12468,43.618807724601176,7.188155801028527
